feature,mean_abs_shap,signed_mean_shap,task,model,target
duty_cycle,0.17058683056926155,0.06856894273305245,cursive_writing,Ridge Regression,anxiety
F1_in_air_time,0.15186896366656222,-0.02232911124634103,cursive_writing,Ridge Regression,anxiety
stop_ratio,0.149648704386546,-0.047256840230042535,cursive_writing,Ridge Regression,anxiety
F3_total_time,0.14882584402788218,-0.01447815925600532,cursive_writing,Ridge Regression,anxiety
F2_on_paper_time,0.1475752091453253,0.022506508975341226,cursive_writing,Ridge Regression,anxiety
p95_pen_up_speed,0.14180511266225537,0.03017248339733137,cursive_writing,Ridge Regression,anxiety
median_acceleration,0.14012273396956865,-0.013555752184553897,cursive_writing,Ridge Regression,anxiety
median_pen_up_speed,0.1359890214271715,0.027439032931477855,cursive_writing,Ridge Regression,anxiety
width,0.12457939125680527,0.04795014357630963,cursive_writing,Ridge Regression,anxiety
pen_up_ratio,0.12244299976130511,-0.07476510781218225,cursive_writing,Ridge Regression,anxiety
aspect_ratio,0.12211753230639728,0.04494714954512437,cursive_writing,Ridge Regression,anxiety
dominant_angle,0.11783238789172755,-0.025198356161713363,cursive_writing,Ridge Regression,anxiety
F4_stroke_count,0.11663528889960059,-0.07421291005017476,cursive_writing,Ridge Regression,anxiety
p95_speed,0.11153876999927875,0.008948465620898452,cursive_writing,Ridge Regression,anxiety
abs_mean_slant,0.11112725800587692,0.015032553453240024,cursive_writing,Ridge Regression,anxiety
mean_slant,0.10843028374103698,-0.0051832291117689866,cursive_writing,Ridge Regression,anxiety
path_length,0.10107311357172619,-0.008797255857045005,cursive_writing,Ridge Regression,anxiety
height,0.09733200116414091,0.01669998852075438,cursive_writing,Ridge Regression,anxiety
median_speed,0.09540961016073646,0.02359046838846516,cursive_writing,Ridge Regression,anxiety
direction_concentration,0.3191964684022934,0.06821833794197035,cursive_writing,Ridge Regression,depression
duty_cycle,0.29355624448961737,0.13457818697284693,cursive_writing,Ridge Regression,depression
mean_pressure,0.29233633441025114,0.0032719288459216265,cursive_writing,Ridge Regression,depression
dominant_angle,0.29118106975886227,-0.010716381105446753,cursive_writing,Ridge Regression,depression
F2_on_paper_time,0.2689964206611904,0.1034088608639588,cursive_writing,Ridge Regression,depression
median_acceleration,0.2477890094262048,-0.03189366348639944,cursive_writing,Ridge Regression,depression
p95_pen_up_speed,0.24138365337768136,0.07058637699052979,cursive_writing,Ridge Regression,depression
F4_stroke_count,0.2335658565784811,-0.1433748965659064,cursive_writing,Ridge Regression,depression
abs_mean_slant,0.22631895062763352,-0.014642799616901708,cursive_writing,Ridge Regression,depression
std_slant,0.22273105518152128,-0.009637139861479986,cursive_writing,Ridge Regression,depression
width,0.20982767517335205,0.08535754395035619,cursive_writing,Ridge Regression,depression
aspect_ratio,0.20975111135288038,0.08595755287618015,cursive_writing,Ridge Regression,depression
median_pen_up_speed,0.2038833964714448,0.0500571910171206,cursive_writing,Ridge Regression,depression
F1_in_air_time,0.19420372950652617,0.005775020041906635,cursive_writing,Ridge Regression,depression
F3_total_time,0.19391186324912676,0.02983655489435069,cursive_writing,Ridge Regression,depression
stop_ratio,0.18350031921388904,-0.013560366802010445,cursive_writing,Ridge Regression,depression
straightness,0.18202446756997123,0.03359859724111298,cursive_writing,Ridge Regression,depression
pen_up_ratio,0.1802976740963961,-0.1296707731535036,cursive_writing,Ridge Regression,depression
p95_speed,0.17803216813716752,-0.04167277348468828,cursive_writing,Ridge Regression,depression
path_length,0.16796490131325356,-0.015221327594382227,cursive_writing,Ridge Regression,depression
mean_pressure,0.34641217639385985,-0.054501743815164407,cursive_writing,Ridge Regression,anxiety
duty_cycle,0.2324542782121635,0.09273944812077234,cursive_writing,Ridge Regression,anxiety
F2_on_paper_time,0.22282788243771648,0.047581356993442264,cursive_writing,Ridge Regression,anxiety
stop_ratio,0.20145706980580202,-0.06429932233533037,cursive_writing,Ridge Regression,anxiety
F1_in_air_time,0.19413069408518718,-0.0195658397287586,cursive_writing,Ridge Regression,anxiety
median_acceleration,0.19044629565166374,-0.01378472676657642,cursive_writing,Ridge Regression,anxiety
F3_total_time,0.18700591916579679,-0.006031439210877178,cursive_writing,Ridge Regression,anxiety
p95_pen_up_speed,0.18579870787306918,0.033743494505911555,cursive_writing,Ridge Regression,anxiety
pen_up_ratio,0.1748404372439083,-0.10429653732467327,cursive_writing,Ridge Regression,anxiety
width,0.17388503908116665,0.07062870475030282,cursive_writing,Ridge Regression,anxiety
aspect_ratio,0.17226683606897142,0.06704433000107449,cursive_writing,Ridge Regression,anxiety
median_pen_up_speed,0.17004457018998428,0.027378098705642357,cursive_writing,Ridge Regression,anxiety
p95_speed,0.1679221128138952,-0.002991814067415781,cursive_writing,Ridge Regression,anxiety
dominant_angle,0.1624651896461646,-0.02302140129028414,cursive_writing,Ridge Regression,anxiety
F4_stroke_count,0.16033931644706728,-0.10124470914011635,cursive_writing,Ridge Regression,anxiety
abs_mean_slant,0.1572441020603222,0.024928555000616727,cursive_writing,Ridge Regression,anxiety
mean_slant,0.1541122570848747,-0.0017416067653503453,cursive_writing,Ridge Regression,anxiety
height,0.14198808771397056,0.018975652055064116,cursive_writing,Ridge Regression,anxiety
direction_concentration,0.1382446333418451,0.0016341394749819077,cursive_writing,Ridge Regression,anxiety
path_length,0.12787875111632335,-0.011685726486199529,cursive_writing,Ridge Regression,anxiety
duty_cycle,0.3408112562628766,0.13051067707930727,cursive_writing,Ridge Regression,stress
stop_ratio,0.3148328953399299,-0.125698411280789,cursive_writing,Ridge Regression,stress
F1_in_air_time,0.30477710624361853,-0.08534360407805258,cursive_writing,Ridge Regression,stress
F3_total_time,0.2945286716626944,-0.0760184902924669,cursive_writing,Ridge Regression,stress
median_pen_up_speed,0.28661703000336375,0.06464691806615035,cursive_writing,Ridge Regression,stress
pen_up_ratio,0.26240226820707424,-0.1263375890799027,cursive_writing,Ridge Regression,stress
F2_on_paper_time,0.2538888291374834,-0.0005592558770671723,cursive_writing,Ridge Regression,stress
median_acceleration,0.2520016708438622,-0.058538324266304675,cursive_writing,Ridge Regression,stress
p95_pen_up_speed,0.24249069541162496,0.04872269068663393,cursive_writing,Ridge Regression,stress
median_speed,0.23540641880298113,0.06939048287895569,cursive_writing,Ridge Regression,stress
p95_speed,0.2278652754339433,0.02262721892741066,cursive_writing,Ridge Regression,stress
mean_pressure,0.21940029651474482,-0.040986198658054196,cursive_writing,Ridge Regression,stress
F4_stroke_count,0.2089313334466557,-0.09617210025179455,cursive_writing,Ridge Regression,stress
dominant_angle,0.20068555959458237,-0.05546299914812664,cursive_writing,Ridge Regression,stress
direction_concentration,0.18618259558102596,-0.04201122665299751,cursive_writing,Ridge Regression,stress
height,0.18039829327123716,0.04644944055649347,cursive_writing,Ridge Regression,stress
pen_up_path_length,0.17236818804952922,-0.08357650949616782,cursive_writing,Ridge Regression,stress
ink_density,0.16722139214054751,-0.0828191636083188,cursive_writing,Ridge Regression,stress
abs_mean_slant,0.16075757306270408,0.07040572368254212,cursive_writing,Ridge Regression,stress
width,0.13620865241297894,0.08135164616578787,cursive_writing,Ridge Regression,stress
ink_density,2.2467819292323563,-0.09099324263726988,cursive_writing,Lasso Regression,TOTAL_DASS
duty_cycle,1.2375403327408543,0.31685668338264195,cursive_writing,Lasso Regression,TOTAL_DASS
mean_pressure,0.7246268446983094,0.22662130899617564,cursive_writing,Lasso Regression,TOTAL_DASS
F1_in_air_time,0.1735254618635138,0.12705852241403492,cursive_writing,Lasso Regression,TOTAL_DASS
F2_on_paper_time,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
path_length,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
median_acceleration,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
F3_total_time,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
F4_stroke_count,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
p95_speed,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
median_speed,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
dominant_angle,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
stop_ratio,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
direction_concentration,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
width,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
height,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
straightness,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
aspect_ratio,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
mean_slant,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
std_slant,0.0,0.0,cursive_writing,Lasso Regression,TOTAL_DASS
ink_density,0.3772340781199508,-0.015277740823357687,cursive_writing,Lasso Regression,depression
F2_on_paper_time,0.0,0.0,cursive_writing,Lasso Regression,depression
F3_total_time,0.0,0.0,cursive_writing,Lasso Regression,depression
F4_stroke_count,0.0,0.0,cursive_writing,Lasso Regression,depression
duty_cycle,0.0,0.0,cursive_writing,Lasso Regression,depression
path_length,0.0,0.0,cursive_writing,Lasso Regression,depression
median_acceleration,0.0,0.0,cursive_writing,Lasso Regression,depression
median_speed,0.0,0.0,cursive_writing,Lasso Regression,depression
F1_in_air_time,0.0,0.0,cursive_writing,Lasso Regression,depression
p95_speed,0.0,0.0,cursive_writing,Lasso Regression,depression
stop_ratio,0.0,0.0,cursive_writing,Lasso Regression,depression
dominant_angle,0.0,0.0,cursive_writing,Lasso Regression,depression
straightness,0.0,0.0,cursive_writing,Lasso Regression,depression
mean_pressure,0.0,0.0,cursive_writing,Lasso Regression,depression
width,0.0,0.0,cursive_writing,Lasso Regression,depression
height,0.0,0.0,cursive_writing,Lasso Regression,depression
direction_concentration,0.0,0.0,cursive_writing,Lasso Regression,depression
aspect_ratio,0.0,0.0,cursive_writing,Lasso Regression,depression
mean_slant,0.0,0.0,cursive_writing,Lasso Regression,depression
std_slant,0.0,0.0,cursive_writing,Lasso Regression,depression
duty_cycle,0.8435854933200121,0.21598948696168413,cursive_writing,Lasso Regression,stress
ink_density,0.8329348827702266,-0.03373333428707623,cursive_writing,Lasso Regression,stress
mean_pressure,0.34864330417523876,0.10903543326198387,cursive_writing,Lasso Regression,stress
stop_ratio,0.1560191607743292,0.09032096765649113,cursive_writing,Lasso Regression,stress
F1_in_air_time,0.0,0.0,cursive_writing,Lasso Regression,stress
path_length,0.0,0.0,cursive_writing,Lasso Regression,stress
F2_on_paper_time,0.0,0.0,cursive_writing,Lasso Regression,stress
F3_total_time,0.0,0.0,cursive_writing,Lasso Regression,stress
F4_stroke_count,0.0,0.0,cursive_writing,Lasso Regression,stress
p95_speed,0.0,0.0,cursive_writing,Lasso Regression,stress
median_speed,0.0,0.0,cursive_writing,Lasso Regression,stress
median_acceleration,0.0,0.0,cursive_writing,Lasso Regression,stress
dominant_angle,0.0,0.0,cursive_writing,Lasso Regression,stress
direction_concentration,0.0,0.0,cursive_writing,Lasso Regression,stress
width,0.0,0.0,cursive_writing,Lasso Regression,stress
height,0.0,0.0,cursive_writing,Lasso Regression,stress
straightness,0.0,0.0,cursive_writing,Lasso Regression,stress
aspect_ratio,0.0,0.0,cursive_writing,Lasso Regression,stress
mean_slant,0.0,0.0,cursive_writing,Lasso Regression,stress
std_slant,0.0,0.0,cursive_writing,Lasso Regression,stress
ink_density,0.40709004285127737,-0.01648688845251613,cursive_writing,Lasso Regression,anxiety
F1_in_air_time,0.060788253075987675,0.044510272631001234,cursive_writing,Lasso Regression,anxiety
duty_cycle,0.034159730702693306,0.008746170681748712,cursive_writing,Lasso Regression,anxiety
F3_total_time,0.0,0.0,cursive_writing,Lasso Regression,anxiety
F2_on_paper_time,0.0,0.0,cursive_writing,Lasso Regression,anxiety
path_length,0.0,0.0,cursive_writing,Lasso Regression,anxiety
median_acceleration,0.0,0.0,cursive_writing,Lasso Regression,anxiety
median_speed,0.0,0.0,cursive_writing,Lasso Regression,anxiety
F4_stroke_count,0.0,0.0,cursive_writing,Lasso Regression,anxiety
p95_speed,0.0,0.0,cursive_writing,Lasso Regression,anxiety
stop_ratio,0.0,0.0,cursive_writing,Lasso Regression,anxiety
dominant_angle,0.0,0.0,cursive_writing,Lasso Regression,anxiety
straightness,0.0,0.0,cursive_writing,Lasso Regression,anxiety
mean_pressure,0.0,0.0,cursive_writing,Lasso Regression,anxiety
width,0.0,0.0,cursive_writing,Lasso Regression,anxiety
height,0.0,0.0,cursive_writing,Lasso Regression,anxiety
direction_concentration,0.0,0.0,cursive_writing,Lasso Regression,anxiety
aspect_ratio,0.0,0.0,cursive_writing,Lasso Regression,anxiety
mean_slant,0.0,0.0,cursive_writing,Lasso Regression,anxiety
std_slant,0.0,0.0,cursive_writing,Lasso Regression,anxiety
ink_density,0.3772340781199508,-0.015277740823357687,cursive_writing,Lasso Regression,depression
F2_on_paper_time,0.0,0.0,cursive_writing,Lasso Regression,depression
F3_total_time,0.0,0.0,cursive_writing,Lasso Regression,depression
F4_stroke_count,0.0,0.0,cursive_writing,Lasso Regression,depression
duty_cycle,0.0,0.0,cursive_writing,Lasso Regression,depression
path_length,0.0,0.0,cursive_writing,Lasso Regression,depression
median_acceleration,0.0,0.0,cursive_writing,Lasso Regression,depression
median_speed,0.0,0.0,cursive_writing,Lasso Regression,depression
F1_in_air_time,0.0,0.0,cursive_writing,Lasso Regression,depression
p95_speed,0.0,0.0,cursive_writing,Lasso Regression,depression
stop_ratio,0.0,0.0,cursive_writing,Lasso Regression,depression
dominant_angle,0.0,0.0,cursive_writing,Lasso Regression,depression
straightness,0.0,0.0,cursive_writing,Lasso Regression,depression
mean_pressure,0.0,0.0,cursive_writing,Lasso Regression,depression
width,0.0,0.0,cursive_writing,Lasso Regression,depression
height,0.0,0.0,cursive_writing,Lasso Regression,depression
direction_concentration,0.0,0.0,cursive_writing,Lasso Regression,depression
aspect_ratio,0.0,0.0,cursive_writing,Lasso Regression,depression
mean_slant,0.0,0.0,cursive_writing,Lasso Regression,depression
std_slant,0.0,0.0,cursive_writing,Lasso Regression,depression
ink_density,0.40709004285127737,-0.01648688845251613,cursive_writing,Lasso Regression,anxiety
F1_in_air_time,0.060788253075987675,0.044510272631001234,cursive_writing,Lasso Regression,anxiety
duty_cycle,0.034159730702693306,0.008746170681748712,cursive_writing,Lasso Regression,anxiety
